,ra,dec,l,b,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,dust_correction,transf_pm_coeffA,transf_pm_coeffB
73793,297.0936039687364,22.198898006629037,59.052994261385344,-1.7382104517063548,6.562732855058743,0.03848533254155099,7.543335841670014,0.04808119288535692,-9.836017782583703,0.05368887239924741,-0.26322085,0.09665283599999999,0.13104708,,,9.025632,9.035711000000001,8.539968,0.047788379339402505,0.5050983905513866,0.863061768277566
78840,289.70168699217623,4.847542033393584,40.38012912536097,-3.848418208068243,6.65105661043639,0.045640653090519,34.79079503458591,0.09290325277354154,-26.946294314998113,0.08296396682013629,0.039094638,-0.06765863,-0.2646843,-29.60050417061989,0.9956934404650218,9.074672,9.495217,8.525424000000001,0.09537013066169554,0.46435979523010606,0.8856466454370242
80041,293.32209288366414,20.413137606359772,55.76397732309162,0.4339610560813205,6.3705526447443805,0.04139003522229273,27.264181708422193,0.05284360420553971,51.63183158426273,0.05872091612185964,-0.334725,-0.16957466,0.45835322,-42.293574002804405,0.34569923753054904,9.086121,9.317434,8.728007,0.07353771968881594,0.4837324893546996,0.8752159040732209
81641,282.7636422394502,9.163694896261868,41.059118667223025,4.248803679332582,6.565893231063618,0.03753671338260532,23.00544719908719,0.058541585038170425,-16.723198521012964,0.06081876655320635,-0.17272662,0.11129689,0.12886433,,,9.101742,9.372736999999999,8.712921000000001,0.11421893398693114,0.45116707507049253,0.8924395051611826
82214,279.6376434484524,1.210063215945012,32.540077653394064,3.419003059670009,6.608812202952022,0.0609497335016051,4.457619665227352,0.08028868571170825,-13.653408219378607,0.08233004483520992,-0.4594223,0.31292143,0.03906316,21.430917506735746,1.1156872325451883,9.107177,9.328902000000001,8.777499,0.16401627777003547,0.45563676867381264,0.8901657907561301
83819,300.01875071660186,16.269321993393994,55.35437004223545,-7.1410557702780855,6.11925185545939,0.047689243958267916,-46.251763463241154,0.050951125279435065,-48.290919190768356,0.04592495106748505,-0.42265752,-0.21642202,0.21622600000000003,32.049459408916405,0.2867949226284686,9.122363,9.49434,8.618648,0.047315544330931714,0.5152814107762119,0.8570210427454373
84374,302.2801032534628,10.9262794429791,51.86055154539344,-11.778415119624627,6.248384354132327,0.24684483713760524,-13.816114298077792,0.4597946059699082,-40.357718397023284,0.2744021700429879,-0.032048642999999995,-0.09586808,-0.12077784,,,9.127367999999999,9.450846,8.673363,0.08071533247106669,0.5146445147056847,0.8574036525950599
84872,308.33751469898215,15.40986009880582,58.99115514060608,-14.354081213126097,6.412671467514875,0.0380671499423064,25.04722887696189,0.06338600009039963,11.540060943480462,0.0519718053598664,-0.39556554,0.06790953,0.004041302,-36.185609788912494,1.38366062148994,9.1319895,9.3661375,8.789779,0.049291677276608194,0.5587639105762644,0.8293267704816482
85184,283.7832840170107,7.104734612064553,39.67840758085447,2.4162376163427832,6.2839879204516595,0.036761997277063,25.825850714486783,0.05600874826559229,8.540632537608683,0.05255129306102127,-0.19091536,0.033001613,0.017763581,-41.958899593696756,0.44554769469357536,9.134888,9.376535,8.779361999999999,0.09961849036751562,0.4546615729323648,0.8906642768735412
85995,295.0438686869573,23.51196696655849,59.2479659928292,0.5538272515071306,6.574533267465194,0.7267802987838893,-1.4646511632708277,0.9868029751428421,-9.714749771311054,1.1144961932981732,0.07369585,0.00887337,0.014732506999999999,,,9.142642,8.735233000000001,8.259528999999999,0.057135562186676085,0.49308637933184446,0.8699803575468887
