,ra,dec,l,b,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,dust_correction,transf_pm_coeffA,transf_pm_coeffB
167952,233.0579164032433,-44.82251426193068,330.566809127841,9.249760044799665,4.7546740438041315,0.040505375172822565,-70.87180085994595,0.08571366439985778,-32.20326079880931,0.06298044381642381,-0.1626302,0.020305298,-0.17174603,-35.341725752610955,0.34035025803291497,9.777341999999999,10.065724000000001,9.355552000000001,0.0709645881270859,0.8131896370972653,0.5819988093781788
168813,269.97713602976535,-62.63702556724455,331.08878203260065,-18.286259116362245,4.662480060185662,0.03866300557222748,-8.964746897834727,0.03806146101471485,-53.24937629913588,0.04319533126734741,-0.2704606,-0.19548109,-0.046660367,3.68664210494825,1.1822242132154228,9.782556,10.02046,9.426452000000001,0.11808754781159175,0.40632257803555616,0.9137296988598649
171398,226.11551848344303,-42.81767745333878,327.3845409797744,13.6501478640094,4.614748121035027,0.06346777884709633,-17.91781905821507,0.12356689695128716,-9.98830122504825,0.10246392538927312,-0.31052914,0.53715557,-0.5115172,-15.608073524774632,2.0569149912462317,9.798828,10.034809,9.440069,0.07302930251115669,0.8647290240553479,0.502238703164427
171886,220.7930163808765,-37.90669956086069,326.07712925485566,19.892216014546506,4.674095727955965,0.1645277306324197,-14.062758300936625,0.18508700080113444,1.5427137371160762,0.1865180130097595,-0.6300699000000001,0.6532107,-0.81339294,,,9.801835,10.047365,9.440515,0.08414091413191468,0.8963406751648247,0.4433659820566594
173091,221.96870837857207,-52.10553174771414,320.443078231082,6.762745803424967,4.94733368148698,0.05169609555615054,2.006263452162633,0.10495027373237133,-3.415370599122032,0.105516175162378,-0.38624445,0.19507205,-0.56548023,,,9.809495,10.076284,9.418455,0.26345319528220135,0.8999508093845291,0.4359914456593512
173476,216.46800443639734,-48.381582248932325,318.68640851054806,11.580272357386244,4.795845430602316,0.10012163314682296,18.877356461584736,0.1812394152862744,10.651895210572633,0.2096185424378373,-0.33103007,0.6118581,-0.59321016,,,9.81173,10.171588999999999,9.3157,0.1421627001898542,0.9314641028761997,0.36383323797178885
174056,224.96937978491886,-42.98326040640927,326.54894905121506,13.921719909323725,4.529429733686218,0.05737288810800247,-34.526907451334104,0.10161812037123308,-41.02407004241064,0.10398594018204352,-0.12795886,0.1984134,-0.24570666,,,9.815502,10.0659895,9.441496,0.07799564840929703,0.8731869380367983,0.48738544422450764
174313,247.57506485077852,-53.161656120103814,332.2860454965401,-3.251038936576911,4.910378135789751,0.04098518524983868,-10.355389672371603,0.06406246591130475,-3.213551780023489,0.060605927884245535,-0.007391279000000001,0.2106533,-0.10515841,6.928526900155996,1.958331807726848,9.81723,10.146816000000001,9.348103,0.21932002656956961,0.6859340991152253,0.7276636665871014
175575,219.0471789154068,-57.64798920672078,316.6040437406747,2.4163068496244664,4.983899021849637,0.034693720162580724,-29.50848858524926,0.07878325895084153,-2.5680217825870564,0.07235606850124385,-0.007117811999999999,0.07646109,0.17328794,-21.107223430495946,0.42277663400306026,9.825091,10.176226,9.334722,0.3033876830753528,0.9194901576627721,0.39311302441065293
175857,218.033233160779,-49.06719447327266,319.40035558851264,10.557915662564405,4.827533786587328,0.038966038339645626,9.140449435376317,0.08358596968180773,-23.57229332523923,0.07400173404201356,0.03620774,0.1014428,-0.22648266,-3.62708232014846,1.4154929893811954,9.8267565,10.080708,9.447527000000001,0.15634337095951628,0.9228794229052081,0.3850890426617591
